module,genome_name,db_name,stepwise_module_completeness,stepwise_module_is_complete,step_id,step,step_completeness
M00616,P2715_MarsSourdough_BE,P2715_MarsSourdough_BE,0.0,False,1,M00176,0
M00001,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8888888888888888,True,0,"(K00844,K12407,K00845,K25026,K00886,K08074,K00918)",1
M00001,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8888888888888888,True,1,"(K01810,K06859,K13810,K15916)",1
M00001,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8888888888888888,True,2,"(K00850,K16370,K21071,K24182,K00918)",0
M00001,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8888888888888888,True,3,"(K01623,K01624,K11645,K16305,K16306)",1
M00001,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8888888888888888,True,4,K01803,1
M00001,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8888888888888888,True,5,"((K00134,K00150) K00927,K11389)",1
M00001,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8888888888888888,True,6,"(K01834,K15633,K15634,K15635)",1
M00001,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8888888888888888,True,7,"(K01689,K27394)",1
M00001,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8888888888888888,True,8,"(K00873,K12406)",1
M00002,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,0,K01803,1
M00002,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,1,"((K00134,K00150) K00927,K11389)",1
M00002,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,2,"(K01834,K15633,K15634,K15635)",1
M00002,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,3,"(K01689,K27394)",1
M00002,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,4,"(K00873,K12406)",1
M00003,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8571428571428571,True,0,"(K01596,K01610)",1
M00003,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8571428571428571,True,1,"(K01689,K27394)",1
M00003,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8571428571428571,True,2,"(K01834,K15633,K15634,K15635)",1
M00003,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8571428571428571,True,3,K00927,1
M00003,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8571428571428571,True,4,"(K00134,K00150)",1
M00003,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8571428571428571,True,5,K01803,1
M00003,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.8571428571428571,True,6,"((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)",0
M00307,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0,False,0,"((K00163,K00161+K00162)+K00627+K00382-K13997),K00169+K00170+K00171+(K00172,K00189),K03737",0
M00009,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,0,"(K01647,K05942,K01659)",0
M00009,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,1,"(K01681,K27802,K01682)",0
M00009,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,2,"(K00031,K00030)",0
M00009,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,3,"((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176)",0
M00009,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,4,"(K01902+K01903,K01899+K01900,K18118)",0
M00009,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,5,"(K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247)",0
M00009,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,6,"(K01676,K01679,K01677+K01678)",1
M00009,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,7,"(K00026,K00025,K00024,K00116)",0
M00011,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,0,"((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176)",0
M00011,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,1,"(K01902+K01903,K01899+K01900,K18118)",0
M00011,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,2,"(K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247)",0
M00011,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,3,"(K01676,K01679,K01677+K01678)",1
M00011,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,4,"(K00026,K00025,K00024,K00116)",0
M00004,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,0,"(K13937,((K00036,K19243) (K01057,K07404)))",1
M00004,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,1,K00033,1
M00004,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,2,K01783,1
M00004,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,3,"(K01807,K01808)",1
M00004,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,4,K00615,1
M00004,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,5,"((K00616 (K01810,K06859,K15916)),K13810)",1
M00006,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,0,"(K13937,((K00036,K19243) (K01057,K07404)))",1
M00006,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,1,K00033,1
M00007,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,0,K00615,1
M00007,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,1,"(K00616,K13810)",1
M00007,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,2,K01783,1
M00007,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,3,"(K01807,K01808)",1
M00580,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,0,"(K08094 (K08093,K13812),K13831)",0
M00580,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,1,K01807,1
M00005,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,0,K00948,1
M00008,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,0,K00036,1
M00008,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,1,"(K01057,K07404)",1
M00008,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,2,K01690,0
M00008,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,3,K01625,0
M00308,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,0,K05308,0
M00308,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,1,K00874,1
M00308,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,2,K01625,0
M00308,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,3,"(K00134 K00927,K00131,K18978)",1
M00631,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,0,K01812,0
M00631,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,1,K00041,0
M00631,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,2,"(K01685,K16849+K16850)",0
M00631,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,3,K00874,1
M00631,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,4,"(K01625,K17463)",0
M00061,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,0,K01812,0
M00061,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,1,K00040,0
M00061,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,2,"(K01686,K08323)",0
M00061,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,3,K00874,1
M00061,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,4,"(K01625,K17463)",0
M00632,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.75,True,0,K01785,1
M00632,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.75,True,1,K00849,1
M00632,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.75,True,2,K00965,0
M00632,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.75,True,3,K01784,1
M00552,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,0,K01684,0
M00552,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,1,K00883,0
M00552,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,2,K01631,0
M00552,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,3,K00134,1
M00552,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,4,K00927,1
M00129,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,0,K00963,1
M00129,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,1,K00012,0
M00129,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,2,K00699,0
M00129,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,3,K01195,0
M00129,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,4,K00002,0
M00129,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,5,K01053,0
M00129,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,6,K00103,0
M00114,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,0,K01809,1
M00114,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,1,K17497,0
M00114,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,2,K00966,0
M00114,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,3,K10046,0
M00114,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,4,K14190,0
M00114,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,5,K10047,0
M00114,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,6,K17744,0
M00114,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.125,False,7,K00225,0
M00550,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,0,K02821+K02822+K03475,1
M00550,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,1,K03476,0
M00550,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,2,K03078,0
M00550,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,3,K03079,0
M00550,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.4,False,4,K03077,1
M00854,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,0,"(K00963 (K00693+K00750,K16150,K16153,K13679,K20812)),(K00975 (K00703,K13679,K20812))",1
M00854,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,1,"(K00700,K16149)",1
M00855,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6666666666666666,False,0,"(K00688,K16153)",1
M00855,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6666666666666666,False,1,"(K01196,((K00705,K22451) (K02438,K01200)))",0
M00855,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6666666666666666,False,2,"(K15779,K01835,K15778)",1
M00565,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,0,K00975,1
M00565,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,1,K00703,1
M00565,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,2,"(K00700,K16149)",1
M00565,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,3,K01214,0
M00565,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,4,K06044,0
M00565,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,5,K01236,0
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,0,(K01601-K01602),0
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,1,K19269,0
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,2,K11517,0
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,3,K03781,1
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,4,"(K14272,K00830,K00827)",0
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,5,K00600,1
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,6,K00830,0
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,7,"(K15893,K15919)",0
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,8,K15918,0
M00532,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,9,K00281+K00605+K00382+K02437,0
M00982,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,0,K01659,0
M00982,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,1,"(K01720,(K20455 K09788))",0
M00982,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,2,"(K01682,K27802)",0
M00982,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,3,"(K03417,K01637)",0
M00982,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,4,"(K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247)",0
M00982,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,5,"(K01676,K01679,K01677+K01678)",1
M00982,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1428571428571428,False,6,"(K00024,K00116)",0
M00131,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,0,K01106,0
M00131,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,1,K01107,0
M00131,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,2,K01109,0
M00131,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,3,K01092,1
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,0,"(K00855,K28462)",0
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,1,(K01601-K01602),0
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,2,K00927,1
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,3,"(K05298,K00150,K00134)",1
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,4,K01803,1
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,5,"(K01623,K01624)",1
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,6,"(K03841,K02446,K11532,K01086)",0
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,7,K00615,1
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,8,"(K01100,K11532,K01086)",0
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,9,"(K01807,K01808)",1
M00165,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.6363636363636364,False,10,K01783,1
M00169,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,0,K00029,1
M00169,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,1,K01006,0
M00172,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,0,K01595,0
M00172,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,1,K00051,0
M00172,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,2,K00029,1
M00172,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,3,K01006,0
M00170,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,0,K01595,0
M00170,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,1,K14454,0
M00170,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,2,K14455,0
M00170,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,3,K01610,1
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,0,"(K00169+K00170+K00171+K00172,K03737)",0
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,1,"((K01007,K01006) K01595,K01959+K01960,K01958)",1
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,2,K00024,0
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,3,"(K01676,K01679,K01677+K01678)",1
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,4,(K00239+K00240-K00241-K00242),0
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,5,(K01902+K01903),0
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,6,(K00174+K00175-K00177-K00176),0
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,7,K00031,0
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,8,"(K27802,K01682)",0
M00173,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,9,(K15230+K15231),0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,0,(K02160+K01961+K01962+K01963),0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,1,K14468,0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,2,K14469,0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,3,K15052,0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,4,K05606,0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,5,"(K01847,K01848+K01849)",0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,6,(K14471+K14472),0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,7,(K00239+K00240+K00241),0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,8,K01679,1
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,9,K08691,0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,10,K14449,0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,11,K14470,0
M00376,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,12,K09709,0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,0,(K00169+K00170+K00171+K00172),0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,1,K01007,1
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,2,K01595,0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,3,K00024,0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,4,(K01677+K01678),0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,5,(K00239+K00240-K00241-K18860),0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,6,(K01902+K01903),0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,7,"(K15038,K15017)",0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,8,K14465,0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,9,"(K14467,K18861,K25774)",0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,10,K14534,0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,11,K15016,0
M00374,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0769230769230769,False,12,K00626,0
M00377,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2857142857142857,False,0,K00198,0
M00377,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2857142857142857,False,1,"(K05299-K15022,K22015+K25123+K25124)",0
M00377,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2857142857142857,False,2,K01938,1
M00377,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2857142857142857,False,3,K01491-K01500,1
M00377,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2857142857142857,False,4,K00297-K25007-K25008,0
M00377,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2857142857142857,False,5,K15023,0
M00377,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2857142857142857,False,6,K14138+K00197+K00194,0
M00579,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,0,"(K00625,K13788,K15024)",1
M00579,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,1,K00925,1
M00357,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,0,"((K00925 K00625),K01895)",1
M00357,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,1,(K00193+K00197+K00194),0
M00357,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,2,(K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584),0
M00357,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,3,(K00399+K00401+K00402),0
M00357,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2,False,4,"(K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))",0
M00358,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,0,K08097,0
M00358,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,1,K05979,0
M00358,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,2,K05884,1
M00358,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,3,K13039+K06034,0
M00346,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2222222222222222,False,0,K00600,1
M00346,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2222222222222222,False,1,K00830,0
M00346,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2222222222222222,False,2,K00018,0
M00346,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2222222222222222,False,3,K11529,0
M00346,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2222222222222222,False,4,K01689,1
M00346,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2222222222222222,False,5,K01595,0
M00346,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2222222222222222,False,6,K00024,0
M00346,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2222222222222222,False,7,K08692+K14067,0
M00346,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.2222222222222222,False,8,K08691,0
M00345,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,0,"(((K08093,K13812) K08094),K13831)",0
M00345,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,1,"(K00850,K16370,K21071)",0
M00345,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,2,K01624,1
M00344,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,0,K17100,0
M00344,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,1,K00863,0
M00344,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,2,K01624,1
M00344,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,3,K03841,0
M00176,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,0,"(K00958+K00860,K00955+K00957,K00956+K00957+K00860)",1
M00176,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,1,K00390,0
M00176,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,2,"(K00380+K00381,K00392)",0
M00596,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,0,K00958,1
M00596,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,1,(K00394+K00395),0
M00596,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,2,(K11180+K11181-K27196),0
M00596,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.25,False,3,(K27187+K27188+K27189+K27190+K27191),0
M00153,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.0,False,0,"K00425+K00426+(K00424,K22501)",0
M00157,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,0,K02111+K02112+K02113+K02114+K02115+K02108+K02109+K02110,1
M00082,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,0,"(K11262,(K02160+K01961,K11263)+(K01962+K01963,K18472))",0
M00082,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.5,False,1,"(K00665,K00667+K00668,K11533,(K00645 (K00648,K18473)))",1
M00083,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,1.0,True,0,"K00665,(K00667 K00668),K11533,((K00647,K09458) K00059 (K02372,K01716,K16363) (K00208,K02371,K10780,K00209))",1
M00873,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1666666666666666,False,0,K18660,0
M00873,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1666666666666666,False,1,K03955+K00645,0
M00873,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1666666666666666,False,2,K09458,1
M00873,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1666666666666666,False,3,K11539+K13370,0
M00873,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1666666666666666,False,4,K22540,0
M00873,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.1666666666666666,False,5,K07512,0
M00874,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,0,K11262,0
M00874,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,1,K03955+K00645,0
M00874,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,2,K09458,1
M00874,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,3,K00059,1
M00874,P2716_MarsSourdough_BE,P2716_MarsSourdough_BE,0.3333333333333333,False,4,K22541,0
