query,genome,gene_cluster,gene_callers_id,subject,pident,alignment_length,evalue,bitscore,function
00000209|gene_cluster_GC_00002662|genome_name_P815_Cocoa_CR|gene_callers_id_45,P815_Cocoa_CR,GC_00002662,45,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000210|gene_cluster_GC_00002800|genome_name_P2176_Unknown_BE|gene_callers_id_1164,P2176_Unknown_BE,GC_00002800,1164,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000211|gene_cluster_GC_00002597|genome_name_Reference|gene_callers_id_703,Reference,GC_00002597,703,sp|O32221|COPZ_BACSU,33.803,71.0,9.16e-10,52.4,sp|O32221|COPZ_BACSU Copper chaperone CopZ OS=Bacillus subtilis (strain 168) OX=224308 GN=copZ PE=1 SV=1
00000212|gene_cluster_GC_00002817|genome_name_P3124_LMG_BE|gene_callers_id_1887,P3124_LMG_BE,GC_00002817,1887,sp|D3WAD2|TMP_BPLP2,23.312,622.0,2.1800000000000003e-21,103.0,sp|D3WAD2|TMP_BPLP2 Probable tape measure protein OS=Lactococcus phage p2 OX=254252 PE=1 SV=1
00000213|gene_cluster_GC_00002559|genome_name_Reference|gene_callers_id_698,Reference,GC_00002559,698,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000214|gene_cluster_GC_00002765|genome_name_P800_Unknown_BE|gene_callers_id_1261,P800_Unknown_BE,GC_00002765,1261,sp|O58525|Y795_PYRHO,36.207,58.0,0.004,39.3,sp|O58525|Y795_PYRHO UPF0148 protein PH0795 OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=PH0795 PE=3 SV=1
00000215|gene_cluster_GC_00002604|genome_name_P2740_Qu_CN|gene_callers_id_290,P2740_Qu_CN,GC_00002604,290,sp|Q87GZ9|CLCA_VIBPA,37.349,83.0,1.56e-09,55.8,sp|Q87GZ9|CLCA_VIBPA H(+)/Cl(-) exchange transporter ClcA OS=Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633) OX=223926 GN=clcA PE=3 SV=1
00000216|gene_cluster_GC_00002692|genome_name_P2740_Qu_CN|gene_callers_id_1544,P2740_Qu_CN,GC_00002692,1544,sp|D3Q051|MSHA_STANL,23.364,214.0,9.41e-09,60.1,sp|D3Q051|MSHA_STANL D-inositol 3-phosphate glycosyltransferase OS=Stackebrandtia nassauensis (strain DSM 44728 / CIP 108903 / NRRL B-16338 / NBRC 102104 / LLR-40K-21) OX=446470 GN=mshA PE=3 SV=1
00000217|gene_cluster_GC_00002596|genome_name_P800_Unknown_BE|gene_callers_id_1843,P800_Unknown_BE,GC_00002596,1843,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000218|gene_cluster_GC_00002842|genome_name_P2176_Unknown_BE|gene_callers_id_1528,P2176_Unknown_BE,GC_00002842,1528,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000219|gene_cluster_GC_00002634|genome_name_P3124_LMG_BE|gene_callers_id_1434,P3124_LMG_BE,GC_00002634,1434,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000220|gene_cluster_GC_00002921|genome_name_P3124_LMG_BE|gene_callers_id_1684,P3124_LMG_BE,GC_00002921,1684,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000221|gene_cluster_GC_00003118|genome_name_P2746_Cocoa_VN|gene_callers_id_220,P2746_Cocoa_VN,GC_00003118,220,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000222|gene_cluster_GC_00002605|genome_name_P2712_SD_BE|gene_callers_id_224,P2712_SD_BE,GC_00002605,224,sp|P96634|YDCQ_BACSU,53.125,352.0,5.44e-130,384.0,sp|P96634|YDCQ_BACSU Ftsk domain-containing protein YdcQ OS=Bacillus subtilis (strain 168) OX=224308 GN=ydcQ PE=4 SV=1
00000223|gene_cluster_GC_00003074|genome_name_P2764_Cocoa_VN|gene_callers_id_1492,P2764_Cocoa_VN,GC_00003074,1492,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000224|gene_cluster_GC_00002820|genome_name_P3378_Banana_BE|gene_callers_id_1612,P3378_Banana_BE,GC_00002820,1612,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000225|gene_cluster_GC_00002746|genome_name_P3124_LMG_BE|gene_callers_id_581,P3124_LMG_BE,GC_00002746,581,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000226|gene_cluster_GC_00002993|genome_name_P2176_Unknown_BE|gene_callers_id_1533,P2176_Unknown_BE,GC_00002993,1533,sp|Q5HK76|HSDR_STAEQ,32.211,891.0,6.14e-134,431.0,sp|Q5HK76|HSDR_STAEQ Type I restriction enzyme SepRPIP endonuclease subunit OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=hsdR PE=3 SV=1
00000227|gene_cluster_GC_00002807|genome_name_P2020_Cocoa_CR|gene_callers_id_1746,P2020_Cocoa_CR,GC_00002807,1746,sp|P37783|RFBG_SHIFL,28.968,252.0,1.77e-20,92.4,sp|P37783|RFBG_SHIFL dTDP-rhamnosyl transferase RfbG OS=Shigella flexneri OX=623 GN=rfbG PE=3 SV=1
00000228|gene_cluster_GC_00003005|genome_name_P2176_Unknown_BE|gene_callers_id_1747,P2176_Unknown_BE,GC_00003005,1747,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000229|gene_cluster_GC_00002572|genome_name_P2020_Cocoa_CR|gene_callers_id_1747,P2020_Cocoa_CR,GC_00002572,1747,sp|P37782|RFBF_SHIFL,30.208,288.0,2.3599999999999998e-23,100.0,sp|P37782|RFBF_SHIFL dTDP-rhamnosyl transferase RfbF OS=Shigella flexneri OX=623 GN=rfbF PE=3 SV=2
00000230|gene_cluster_GC_00002608|genome_name_P3124_LMG_BE|gene_callers_id_1792,P3124_LMG_BE,GC_00002608,1792,sp|P76037|PUUP_ECOLI,33.333,441.0,1.68e-81,262.0,sp|P76037|PUUP_ECOLI Putrescine importer PuuP OS=Escherichia coli (strain K12) OX=83333 GN=puuP PE=1 SV=2
00000231|gene_cluster_GC_00002830|genome_name_P2764_Cocoa_VN|gene_callers_id_1583,P2764_Cocoa_VN,GC_00002830,1583,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000232|gene_cluster_GC_00003152|genome_name_P2764_Cocoa_VN|gene_callers_id_1587,P2764_Cocoa_VN,GC_00003152,1587,sp|Q9XC60|WBJC_PSEA1,38.442,398.0,3.2e-91,282.0,"sp|Q9XC60|WBJC_PSEA1 UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase OS=Pseudomonas aeruginosa (strain ATCC 29260 / BCRC 12902 / CIP 102967 / NCIMB 11965 / PA103) OX=1081927 GN=wbjC PE=1 SV=1"
00000233|gene_cluster_GC_00002874|genome_name_P3124_LMG_BE|gene_callers_id_219,P3124_LMG_BE,GC_00002874,219,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000234|gene_cluster_GC_00002954|genome_name_P2711_SD_BE|gene_callers_id_1304,P2711_SD_BE,GC_00002954,1304,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000235|gene_cluster_GC_00002955|genome_name_P3124_LMG_BE|gene_callers_id_1064,P3124_LMG_BE,GC_00002955,1064,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000236|gene_cluster_GC_00002383|genome_name_P2764_Cocoa_VN|gene_callers_id_1819,P2764_Cocoa_VN,GC_00002383,1819,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000237|gene_cluster_GC_00002383|genome_name_P2764_Cocoa_VN|gene_callers_id_1957,P2764_Cocoa_VN,GC_00002383,1957,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000238|gene_cluster_GC_00002977|genome_name_P800_Unknown_BE|gene_callers_id_1444,P800_Unknown_BE,GC_00002977,1444,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000239|gene_cluster_GC_00003098|genome_name_P2740_Qu_CN|gene_callers_id_1914,P2740_Qu_CN,GC_00003098,1914,sp|P0CF90|INSI4_ECOLI,88.889,18.0,0.000107,40.4,sp|P0CF90|INSI4_ECOLI Transposase InsI for insertion sequence element IS30D OS=Escherichia coli (strain K12) OX=83333 GN=insI4 PE=3 SV=1
00000240|gene_cluster_GC_00002727|genome_name_P2740_Qu_CN|gene_callers_id_1274,P2740_Qu_CN,GC_00002727,1274,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000241|gene_cluster_GC_00003109|genome_name_P3124_LMG_BE|gene_callers_id_1433,P3124_LMG_BE,GC_00003109,1433,sp|P71059|EPSJ_BACSU,23.51,302.0,2.46e-15,79.3,sp|P71059|EPSJ_BACSU Uncharacterized glycosyltransferase EpsJ OS=Bacillus subtilis (strain 168) OX=224308 GN=epsJ PE=2 SV=1
00000242|gene_cluster_GC_00002883|genome_name_P3124_LMG_BE|gene_callers_id_1037,P3124_LMG_BE,GC_00002883,1037,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000243|gene_cluster_GC_00002618|genome_name_P800_Unknown_BE|gene_callers_id_1925,P800_Unknown_BE,GC_00002618,1925,sp|Q0W4J1|RL40_METAR,57.576,33.0,0.000315,40.8,sp|Q0W4J1|RL40_METAR Large ribosomal subunit protein eL40 OS=Methanocella arvoryzae (strain DSM 22066 / NBRC 105507 / MRE50) OX=351160 GN=rpl40e PE=3 SV=1
00000244|gene_cluster_GC_00002473|genome_name_P3378_Banana_BE|gene_callers_id_1685,P3378_Banana_BE,GC_00002473,1685,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000245|gene_cluster_GC_00002473|genome_name_P3378_Banana_BE|gene_callers_id_1308,P3378_Banana_BE,GC_00002473,1308,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000246|gene_cluster_GC_00003025|genome_name_P2052_Cocoa_CR|gene_callers_id_1783,P2052_Cocoa_CR,GC_00003025,1783,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000247|gene_cluster_GC_00002878|genome_name_P800_Unknown_BE|gene_callers_id_635,P800_Unknown_BE,GC_00002878,635,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000248|gene_cluster_GC_00002991|genome_name_P815_Cocoa_CR|gene_callers_id_74,P815_Cocoa_CR,GC_00002991,74,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000249|gene_cluster_GC_00003127|genome_name_P815_Cocoa_CR|gene_callers_id_81,P815_Cocoa_CR,GC_00003127,81,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000250|gene_cluster_GC_00003068|genome_name_P3124_LMG_BE|gene_callers_id_582,P3124_LMG_BE,GC_00003068,582,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000251|gene_cluster_GC_00002804|genome_name_P2764_Cocoa_VN|gene_callers_id_1265,P2764_Cocoa_VN,GC_00002804,1265,sp|P19385|LYS_BPCP7,34.715,193.0,2.58e-19,89.7,sp|P19385|LYS_BPCP7 Lysozyme OS=Streptococcus phage Cp-7 OX=10748 GN=CPL7 PE=1 SV=2
00000252|gene_cluster_GC_00002711|genome_name_P3378_Banana_BE|gene_callers_id_1763,P3378_Banana_BE,GC_00002711,1763,sp|P42417|IOLF_BACSU,42.067,416.0,3.16e-99,305.0,sp|P42417|IOLF_BACSU Minor myo-inositol transporter IolF OS=Bacillus subtilis (strain 168) OX=224308 GN=iolF PE=3 SV=2
00000253|gene_cluster_GC_00003020|genome_name_P2712_SD_BE|gene_callers_id_834,P2712_SD_BE,GC_00003020,834,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000254|gene_cluster_GC_00002684|genome_name_P3378_Banana_BE|gene_callers_id_1610,P3378_Banana_BE,GC_00002684,1610,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000255|gene_cluster_GC_00003031|genome_name_P2176_Unknown_BE|gene_callers_id_1536,P2176_Unknown_BE,GC_00003031,1536,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000256|gene_cluster_GC_00002743|genome_name_P815_Cocoa_CR|gene_callers_id_98,P815_Cocoa_CR,GC_00002743,98,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000257|gene_cluster_GC_00003016|genome_name_P2712_SD_BE|gene_callers_id_223,P2712_SD_BE,GC_00003016,223,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000258|gene_cluster_GC_00002896|genome_name_P815_Cocoa_CR|gene_callers_id_76,P815_Cocoa_CR,GC_00002896,76,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000259|gene_cluster_GC_00002851|genome_name_P2740_Qu_CN|gene_callers_id_1431,P2740_Qu_CN,GC_00002851,1431,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000260|gene_cluster_GC_00002725|genome_name_P800_Unknown_BE|gene_callers_id_656,P800_Unknown_BE,GC_00002725,656,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000261|gene_cluster_GC_00002476|genome_name_P815_Cocoa_CR|gene_callers_id_1960,P815_Cocoa_CR,GC_00002476,1960,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000262|gene_cluster_GC_00002476|genome_name_P815_Cocoa_CR|gene_callers_id_1966,P815_Cocoa_CR,GC_00002476,1966,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000263|gene_cluster_GC_00002867|genome_name_P815_Cocoa_CR|gene_callers_id_1084,P815_Cocoa_CR,GC_00002867,1084,sp|P71055|EPSF_BACSU,28.415,366.0,3.69e-36,138.0,sp|P71055|EPSF_BACSU Putative glycosyltransferase EpsF OS=Bacillus subtilis (strain 168) OX=224308 GN=epsF PE=2 SV=1
00000264|gene_cluster_GC_00003001|genome_name_P800_Unknown_BE|gene_callers_id_1251,P800_Unknown_BE,GC_00003001,1251,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000265|gene_cluster_GC_00002718|genome_name_P800_Unknown_BE|gene_callers_id_622,P800_Unknown_BE,GC_00002718,622,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000266|gene_cluster_GC_00003054|genome_name_P3378_Banana_BE|gene_callers_id_1596,P3378_Banana_BE,GC_00003054,1596,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000267|gene_cluster_GC_00002809|genome_name_P2740_Qu_CN|gene_callers_id_1769,P2740_Qu_CN,GC_00002809,1769,sp|P17492|REPA_NEIGO,35.577,104.0,1.33e-08,54.7,sp|P17492|REPA_NEIGO Replication protein OS=Neisseria gonorrhoeae OX=485 PE=3 SV=1
00000268|gene_cluster_GC_00003046|genome_name_P2711_SD_BE|gene_callers_id_1289,P2711_SD_BE,GC_00003046,1289,sp|A0NLY7|ISAHY_ROSAI,31.405,242.0,2.4e-26,106.0,sp|A0NLY7|ISAHY_ROSAI Isatin hydrolase OS=Roseibium aggregatum (strain ATCC 25650 / DSM 13394 / JCM 20685 / NBRC 16684 / NCIMB 2208 / IAM 12614 / B1) OX=384765 GN=SIAM614_09648 PE=1 SV=1
00000269|gene_cluster_GC_00003101|genome_name_P800_Unknown_BE|gene_callers_id_1951,P800_Unknown_BE,GC_00003101,1951,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000270|gene_cluster_GC_00002628|genome_name_P815_Cocoa_CR|gene_callers_id_875,P815_Cocoa_CR,GC_00002628,875,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000271|gene_cluster_GC_00002557|genome_name_P2711_SD_BE|gene_callers_id_1978,P2711_SD_BE,GC_00002557,1978,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000272|gene_cluster_GC_00002691|genome_name_P2763_Cocoa_VN|gene_callers_id_1758,P2763_Cocoa_VN,GC_00002691,1758,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000273|gene_cluster_GC_00002834|genome_name_P2764_Cocoa_VN|gene_callers_id_1711,P2764_Cocoa_VN,GC_00002834,1711,sp|P77994|SIGA_THEMA,48.148,81.0,2.44e-11,66.6,sp|P77994|SIGA_THEMA RNA polymerase sigma factor SigA OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=sigA PE=1 SV=3
00000274|gene_cluster_GC_00002953|genome_name_P3124_LMG_BE|gene_callers_id_1436,P3124_LMG_BE,GC_00002953,1436,sp|P37746|RFBX_ECOLI,24.213,413.0,1.8300000000000003e-21,99.8,sp|P37746|RFBX_ECOLI Putative O-antigen transporter OS=Escherichia coli (strain K12) OX=83333 GN=rfbX PE=1 SV=4
00000275|gene_cluster_GC_00002439|genome_name_P2029_Cocoa_CR|gene_callers_id_1923,P2029_Cocoa_CR,GC_00002439,1923,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000276|gene_cluster_GC_00002439|genome_name_P2029_Cocoa_CR|gene_callers_id_1922,P2029_Cocoa_CR,GC_00002439,1922,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000277|gene_cluster_GC_00002511|genome_name_P2711_SD_BE|gene_callers_id_517,P2711_SD_BE,GC_00002511,517,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000278|gene_cluster_GC_00002868|genome_name_P2712_SD_BE|gene_callers_id_818,P2712_SD_BE,GC_00002868,818,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000279|gene_cluster_GC_00002885|genome_name_P2020_Cocoa_CR|gene_callers_id_922,P2020_Cocoa_CR,GC_00002885,922,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000280|gene_cluster_GC_00002714|genome_name_P3124_LMG_BE|gene_callers_id_1804,P3124_LMG_BE,GC_00002714,1804,sp|O48459|DIT_BPSPP,23.656,186.0,0.002,42.4,sp|O48459|DIT_BPSPP Distal tail protein OS=Bacillus phage SPP1 OX=10724 PE=1 SV=1
00000281|gene_cluster_GC_00002590|genome_name_P3124_LMG_BE|gene_callers_id_1586,P3124_LMG_BE,GC_00002590,1586,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000282|gene_cluster_GC_00002781|genome_name_P3124_LMG_BE|gene_callers_id_1062,P3124_LMG_BE,GC_00002781,1062,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000283|gene_cluster_GC_00002980|genome_name_P3124_LMG_BE|gene_callers_id_1432,P3124_LMG_BE,GC_00002980,1432,sp|P9WMX3|GLFT1_MYCTU,23.874,222.0,0.000582,44.7,sp|P9WMX3|GLFT1_MYCTU Galactofuranosyltransferase GlfT1 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=glfT1 PE=1 SV=1
00000284|gene_cluster_GC_00002625|genome_name_P2052_Cocoa_CR|gene_callers_id_1769,P2052_Cocoa_CR,GC_00002625,1769,sp|O33952|UDG8_ECOLX,61.8,411.0,0.0,521.0,sp|O33952|UDG8_ECOLX UDP-glucose 6-dehydrogenase OS=Escherichia coli OX=562 GN=ugd PE=3 SV=1
00000285|gene_cluster_GC_00003103|genome_name_P2764_Cocoa_VN|gene_callers_id_1269,P2764_Cocoa_VN,GC_00003103,1269,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000286|gene_cluster_GC_00002996|genome_name_P2020_Cocoa_CR|gene_callers_id_1205,P2020_Cocoa_CR,GC_00002996,1205,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000287|gene_cluster_GC_00003083|genome_name_P3124_LMG_BE|gene_callers_id_1035,P3124_LMG_BE,GC_00003083,1035,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000288|gene_cluster_GC_00002829|genome_name_P2176_Unknown_BE|gene_callers_id_1795,P2176_Unknown_BE,GC_00002829,1795,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000289|gene_cluster_GC_00002713|genome_name_P360_Cocoa_CR|gene_callers_id_1651,P360_Cocoa_CR,GC_00002713,1651,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000290|gene_cluster_GC_00003122|genome_name_P2712_SD_BE|gene_callers_id_63,P2712_SD_BE,GC_00003122,63,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000291|gene_cluster_GC_00002607|genome_name_P2740_Qu_CN|gene_callers_id_1870,P2740_Qu_CN,GC_00002607,1870,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000292|gene_cluster_GC_00002710|genome_name_P3124_LMG_BE|gene_callers_id_197,P3124_LMG_BE,GC_00002710,197,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000293|gene_cluster_GC_00003015|genome_name_P815_Cocoa_CR|gene_callers_id_849,P815_Cocoa_CR,GC_00003015,849,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000294|gene_cluster_GC_00002582|genome_name_P2711_SD_BE|gene_callers_id_524,P2711_SD_BE,GC_00002582,524,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000295|gene_cluster_GC_00002753|genome_name_P2712_SD_BE|gene_callers_id_832,P2712_SD_BE,GC_00002753,832,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000296|gene_cluster_GC_00002674|genome_name_P2052_Cocoa_CR|gene_callers_id_1114,P2052_Cocoa_CR,GC_00002674,1114,sp|P22639|Y2836_NOSS1,26.606,218.0,8.79e-12,67.0,sp|P22639|Y2836_NOSS1 Uncharacterized glycosyltransferase alr2836 OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=alr2836 PE=3 SV=2
00000297|gene_cluster_GC_00003053|genome_name_P363_Unknown_BE|gene_callers_id_802,P363_Unknown_BE,GC_00003053,802,sp|P46915|COTSA_BACSU,27.419,248.0,2.23e-18,89.0,sp|P46915|COTSA_BACSU Spore coat protein SA OS=Bacillus subtilis (strain 168) OX=224308 GN=cotSA PE=1 SV=1
00000298|gene_cluster_GC_00002661|genome_name_P800_Unknown_BE|gene_callers_id_1890,P800_Unknown_BE,GC_00002661,1890,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000299|gene_cluster_GC_00002748|genome_name_P2712_SD_BE|gene_callers_id_235,P2712_SD_BE,GC_00002748,235,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000300|gene_cluster_GC_00002588|genome_name_P3378_Banana_BE|gene_callers_id_1855,P3378_Banana_BE,GC_00002588,1855,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000301|gene_cluster_GC_00003105|genome_name_P3378_Banana_BE|gene_callers_id_1609,P3378_Banana_BE,GC_00003105,1609,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000302|gene_cluster_GC_00002700|genome_name_P2020_Cocoa_CR|gene_callers_id_1749,P2020_Cocoa_CR,GC_00002700,1749,sp|P9WMY3|WBBL_MYCTU,26.8,250.0,7.5e-13,70.5,sp|P9WMY3|WBBL_MYCTU N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=wbbL PE=1 SV=2
00000303|gene_cluster_GC_00002532|genome_name_P3124_LMG_BE|gene_callers_id_1033,P3124_LMG_BE,GC_00002532,1033,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000304|gene_cluster_GC_00002914|genome_name_P2740_Qu_CN|gene_callers_id_931,P2740_Qu_CN,GC_00002914,931,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000305|gene_cluster_GC_00003133|genome_name_P2740_Qu_CN|gene_callers_id_1545,P2740_Qu_CN,GC_00003133,1545,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000306|gene_cluster_GC_00002562|genome_name_P2746_Cocoa_VN|gene_callers_id_1363,P2746_Cocoa_VN,GC_00002562,1363,sp|A0R628|GLFT2_MYCS2,24.895,237.0,6.43e-06,51.2,sp|A0R628|GLFT2_MYCS2 Galactofuranosyltransferase GlfT2 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=glfT2 PE=3 SV=1
00000307|gene_cluster_GC_00003037|genome_name_P2740_Qu_CN|gene_callers_id_1812,P2740_Qu_CN,GC_00003037,1812,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000308|gene_cluster_GC_00002541|genome_name_P3124_LMG_BE|gene_callers_id_1830,P3124_LMG_BE,GC_00002541,1830,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000309|gene_cluster_GC_00002927|genome_name_P2020_Cocoa_CR|gene_callers_id_1849,P2020_Cocoa_CR,GC_00002927,1849,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000310|gene_cluster_GC_00002642|genome_name_P815_Cocoa_CR|gene_callers_id_82,P815_Cocoa_CR,GC_00002642,82,sp|Q9T1Q7|VP41_BPAPS,36.923,455.0,2.31e-93,292.0,sp|Q9T1Q7|VP41_BPAPS Putative protein p41 OS=Acyrthosiphon pisum secondary endosymbiont phage 1 OX=2682836 GN=41 PE=4 SV=1
00000311|gene_cluster_GC_00003092|genome_name_P815_Cocoa_CR|gene_callers_id_1083,P815_Cocoa_CR,GC_00003092,1083,sp|P37783|RFBG_SHIFL,26.891,238.0,5.66e-11,65.9,sp|P37783|RFBG_SHIFL dTDP-rhamnosyl transferase RfbG OS=Shigella flexneri OX=623 GN=rfbG PE=3 SV=1
00000312|gene_cluster_GC_00002520|genome_name_P815_Cocoa_CR|gene_callers_id_1953,P815_Cocoa_CR,GC_00002520,1953,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000313|gene_cluster_GC_00003148|genome_name_P2024_Cocoa_CR|gene_callers_id_1780,P2024_Cocoa_CR,GC_00003148,1780,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000314|gene_cluster_GC_00002577|genome_name_P2740_Qu_CN|gene_callers_id_1272,P2740_Qu_CN,GC_00002577,1272,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000315|gene_cluster_GC_00002945|genome_name_P3124_LMG_BE|gene_callers_id_1917,P3124_LMG_BE,GC_00002945,1917,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000316|gene_cluster_GC_00002844|genome_name_P3124_LMG_BE|gene_callers_id_1930,P3124_LMG_BE,GC_00002844,1930,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000317|gene_cluster_GC_00002899|genome_name_P2740_Qu_CN|gene_callers_id_1650,P2740_Qu_CN,GC_00002899,1650,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000318|gene_cluster_GC_00002824|genome_name_P2740_Qu_CN|gene_callers_id_1557,P2740_Qu_CN,GC_00002824,1557,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000319|gene_cluster_GC_00002852|genome_name_P2763_Cocoa_VN|gene_callers_id_300,P2763_Cocoa_VN,GC_00002852,300,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
