query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|P20930|FILA_HUMAN	22.346	179	123	5	471	642	1534	1703	0.003	44.7	sp|P20930|FILA_HUMAN Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	P2505_Sourdough_Lib
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|P20930|FILA_HUMAN	18.878	196	152	3	459	648	311	505	0.008	43.5	sp|P20930|FILA_HUMAN Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	P2505_Sourdough_Lib
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|A3KFM7|CHD6_MOUSE	28.676	136	82	5	528	650	112	245	0.006	43.9	sp|A3KFM7|CHD6_MOUSE ATP-dependent chromatin remodeler CHD6 OS=Mus musculus OX=10090 GN=Chd6 PE=1 SV=1	P2505_Sourdough_Lib
00000999|gene_cluster:GC_00004337|genome_name:P2505_Sourdough_Lib|gene_callers_id:3141	sp|Q06715|ADPR_LACLL	36.441	118	58	4	11	112	35	151	1.05e-11	62.8	sp|Q06715|ADPR_LACLL ATP-dependent protease OS=Lactococcus lactis subsp. lactis OX=1360 PE=4 SV=1	P2505_Sourdough_Lib
00001035|gene_cluster:GC_00005096|genome_name:P2505_Sourdough_Lib|gene_callers_id:3145	sp|P03865|RLX2_STAAU	37.5	64	37	1	1	64	185	245	9.23e-05	46.2	sp|P03865|RLX2_STAAU Protein rlx OS=Staphylococcus aureus OX=1280 GN=rlx PE=4 SV=1	P2505_Sourdough_Lib
00001054|gene_cluster:GC_00004807|genome_name:P2505_Sourdough_Lib|gene_callers_id:3021	sp|P14205|COMA2_BACSU	36.364	121	76	1	3	123	7	126	4.290000000000001e-21	84.7	sp|P14205|COMA2_BACSU Putative esterase ComA2 OS=Bacillus subtilis (strain 168) OX=224308 GN=yuxO PE=3 SV=2	P2505_Sourdough_Lib
00001054|gene_cluster:GC_00004807|genome_name:P2505_Sourdough_Lib|gene_callers_id:3021	sp|A0A0H3GEM5|MENI_LISM4	31.452	124	83	2	1	124	1	122	4.91e-20	82.0	sp|A0A0H3GEM5|MENI_LISM4 1,4-dihydroxy-2-naphthoyl-CoA hydrolase OS=Listeria monocytogenes serotype 1/2a (strain 10403S) OX=393133 GN=menI PE=1 SV=1	P2505_Sourdough_Lib
00001054|gene_cluster:GC_00004807|genome_name:P2505_Sourdough_Lib|gene_callers_id:3021	sp|P77781|MENI_ECOLI	36.975	119	62	4	4	120	28	135	1.81e-17	75.9	sp|P77781|MENI_ECOLI 1,4-dihydroxy-2-naphthoyl-CoA hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=menI PE=1 SV=1	P2505_Sourdough_Lib
00001054|gene_cluster:GC_00004807|genome_name:P2505_Sourdough_Lib|gene_callers_id:3021	sp|P45083|Y1161_HAEIN	34.694	98	62	2	23	120	40	135	2.8e-15	70.1	sp|P45083|Y1161_HAEIN Putative esterase HI_1161 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1161 PE=1 SV=1	P2505_Sourdough_Lib
00001054|gene_cluster:GC_00004807|genome_name:P2505_Sourdough_Lib|gene_callers_id:3021	sp|E3G5B9|ENTH_ENTLS	33.621	116	72	2	7	120	24	136	3.78e-15	69.7	sp|E3G5B9|ENTH_ENTLS Proofreading thioesterase EntH OS=Enterobacter lignolyticus (strain SCF1) OX=701347 GN=entH PE=3 SV=1	P2505_Sourdough_Lib
00001068|gene_cluster:GC_00004526|genome_name:P2505_Sourdough_Lib|gene_callers_id:2810	sp|P96645|CWLT_BACSU	37.954	303	159	11	33	331	52	329	1.79e-50	173.0	sp|P96645|CWLT_BACSU Bifunctional muramidase/DL-endopeptidase CwlT OS=Bacillus subtilis (strain 168) OX=224308 GN=cwlT PE=1 SV=1	P2505_Sourdough_Lib
00001068|gene_cluster:GC_00004526|genome_name:P2505_Sourdough_Lib|gene_callers_id:2810	sp|P21171|P60_LISMO	56.78	118	44	4	215	330	372	484	7.53e-32	127.0	sp|P21171|P60_LISMO Probable endopeptidase p60 OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=iap PE=1 SV=2	P2505_Sourdough_Lib
00001068|gene_cluster:GC_00004526|genome_name:P2505_Sourdough_Lib|gene_callers_id:2810	sp|Q01836|P60_LISIN	55.0	120	47	4	213	330	353	467	9.080000000000001e-32	127.0	sp|Q01836|P60_LISIN Probable endopeptidase p60 OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=iap PE=3 SV=2	P2505_Sourdough_Lib
00001068|gene_cluster:GC_00004526|genome_name:P2505_Sourdough_Lib|gene_callers_id:2810	sp|Q01838|P60_LISSE	53.39	118	50	3	214	330	410	523	1.69e-30	124.0	sp|Q01838|P60_LISSE Probable endopeptidase p60 OS=Listeria seeligeri OX=1640 GN=iap PE=3 SV=1	P2505_Sourdough_Lib
00001068|gene_cluster:GC_00004526|genome_name:P2505_Sourdough_Lib|gene_callers_id:2810	sp|Q01837|P60_LISIV	57.843	102	39	2	215	316	412	509	6.44e-30	122.0	sp|Q01837|P60_LISIV Probable endopeptidase p60 OS=Listeria ivanovii OX=1638 GN=iap PE=3 SV=1	P2505_Sourdough_Lib
00001077|gene_cluster:GC_00004950|genome_name:P2505_Sourdough_Lib|gene_callers_id:289	sp|P49330|RGG_STRGC	21.811	243	185	3	5	243	8	249	1.82e-11	67.0	sp|P49330|RGG_STRGC HTH-type transcriptional regulator rgg OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=rgg PE=4 SV=1	P2505_Sourdough_Lib
00001101|gene_cluster:GC_00005142|genome_name:P2505_Sourdough_Lib|gene_callers_id:2805	sp|P96641|YDDD_BACSU	27.326	172	112	8	10	179	5	165	2.14e-07	52.0	sp|P96641|YDDD_BACSU Uncharacterized protein YddD OS=Bacillus subtilis (strain 168) OX=224308 GN=yddD PE=4 SV=1	P2505_Sourdough_Lib
00001126|gene_cluster:GC_00004154|genome_name:P2505_Sourdough_Lib|gene_callers_id:3024	sp|Q0K843|SAUU_CUPNH	28.23	418	269	7	2	394	1	412	1.21e-36	141.0	sp|Q0K843|SAUU_CUPNH Probable sulfoacetate transporter SauU OS=Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) OX=381666 GN=sauU PE=2 SV=1	P2505_Sourdough_Lib
00001126|gene_cluster:GC_00004154|genome_name:P2505_Sourdough_Lib|gene_callers_id:3024	sp|Q46916|GUDP_ECOLI	26.995	426	256	13	17	395	23	440	1.48e-34	135.0	sp|Q46916|GUDP_ECOLI Probable galactarate/D-glucarate transporter GudP OS=Escherichia coli (strain K12) OX=83333 GN=gudP PE=1 SV=1	P2505_Sourdough_Lib
00001126|gene_cluster:GC_00004154|genome_name:P2505_Sourdough_Lib|gene_callers_id:3024	sp|P42237|GUDP_BACSU	26.895	409	255	10	6	373	10	415	6.2899999999999995e-30	123.0	sp|P42237|GUDP_BACSU Probable galactarate/D-glucarate transporter GudP OS=Bacillus subtilis (strain 168) OX=224308 GN=gudP PE=2 SV=2	P2505_Sourdough_Lib
00001126|gene_cluster:GC_00004154|genome_name:P2505_Sourdough_Lib|gene_callers_id:3024	sp|P0AA76|DGOT_ECOLI	26.353	425	275	11	4	395	8	427	1.27e-27	116.0	sp|P0AA76|DGOT_ECOLI D-galactonate transporter OS=Escherichia coli (strain K12) OX=83333 GN=dgoT PE=1 SV=1	P2505_Sourdough_Lib
00001126|gene_cluster:GC_00004154|genome_name:P2505_Sourdough_Lib|gene_callers_id:3024	sp|P0AA77|DGOT_ECOL6	26.353	425	275	11	4	395	8	427	1.27e-27	116.0	sp|P0AA77|DGOT_ECOL6 D-galactonate transporter OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=dgoT PE=3 SV=1	P2505_Sourdough_Lib
00001141|gene_cluster:GC_00005016|genome_name:P2505_Sourdough_Lib|gene_callers_id:3194	sp|Q06715|ADPR_LACLL	53.086	81	37	1	8	88	32	111	9.02e-20	85.1	sp|Q06715|ADPR_LACLL ATP-dependent protease OS=Lactococcus lactis subsp. lactis OX=1360 PE=4 SV=1	P2505_Sourdough_Lib
00001152|gene_cluster:GC_00004558|genome_name:P2505_Sourdough_Lib|gene_callers_id:2830	sp|Q88XJ7|CPS2G_LACPL	41.042	307	163	7	3	302	12	307	4.46e-66	214.0	sp|Q88XJ7|CPS2G_LACPL Exopolysaccharide phosphotransferase cps2G OS=Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) OX=220668 GN=cps2G PE=3 SV=1	P2505_Sourdough_Lib
00001152|gene_cluster:GC_00004558|genome_name:P2505_Sourdough_Lib|gene_callers_id:2830	sp|Q4K2S1|WCWK4_STREE	39.936	313	169	9	5	306	7	311	7.330000000000001e-64	208.0	sp|Q4K2S1|WCWK4_STREE Capsular polysaccharide phosphotransferase WcwK OS=Streptococcus pneumoniae OX=1313 GN=wcwK PE=3 SV=1	P2505_Sourdough_Lib
00001152|gene_cluster:GC_00004558|genome_name:P2505_Sourdough_Lib|gene_callers_id:2830	sp|Q4K2U1|WCWK5_STREE	39.683	315	171	9	5	308	7	313	8.25e-64	207.0	sp|Q4K2U1|WCWK5_STREE Capsular polysaccharide phosphotransferase WcwK OS=Streptococcus pneumoniae OX=1313 GN=wcwK PE=3 SV=1	P2505_Sourdough_Lib
00001152|gene_cluster:GC_00004558|genome_name:P2505_Sourdough_Lib|gene_callers_id:2830	sp|Q4JZ13|WCWK1_STREE	39.617	313	170	9	5	306	7	311	1.66e-61	202.0	sp|Q4JZ13|WCWK1_STREE Capsular polysaccharide phosphotransferase WcwK OS=Streptococcus pneumoniae OX=1313 GN=wcwK PE=3 SV=1	P2505_Sourdough_Lib
00001152|gene_cluster:GC_00004558|genome_name:P2505_Sourdough_Lib|gene_callers_id:2830	sp|Q6L5S6|WEFC_STROR	36.391	327	188	11	5	320	4	321	9.500000000000001e-59	194.0	sp|Q6L5S6|WEFC_STROR Receptor polysaccharide phosphotransferase WefC OS=Streptococcus oralis OX=1303 GN=wefC PE=3 SV=1	P2505_Sourdough_Lib
00001175|gene_cluster:GC_00004455|genome_name:P2505_Sourdough_Lib|gene_callers_id:1305	sp|Q8P2L5|OPPF_STRP8	64.356	303	108	0	8	310	5	307	3.0999999999999997e-147	419.0	sp|Q8P2L5|OPPF_STRP8 Oligopeptide transport ATP-binding protein OppF OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=oppF PE=3 SV=1	P2505_Sourdough_Lib
00001175|gene_cluster:GC_00004455|genome_name:P2505_Sourdough_Lib|gene_callers_id:1305	sp|P0CZ33|OPPF_STRPQ	64.356	303	108	0	8	310	5	307	6.04e-147	418.0	sp|P0CZ33|OPPF_STRPQ Oligopeptide transport ATP-binding protein OppF OS=Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567 GN=oppF PE=3 SV=1	P2505_Sourdough_Lib
00001175|gene_cluster:GC_00004455|genome_name:P2505_Sourdough_Lib|gene_callers_id:1305	sp|Q5XDU4|OPPF_STRP6	64.356	303	108	0	8	310	5	307	6.04e-147	418.0	sp|Q5XDU4|OPPF_STRP6 Oligopeptide transport ATP-binding protein OppF OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=oppF PE=3 SV=1	P2505_Sourdough_Lib
00001175|gene_cluster:GC_00004455|genome_name:P2505_Sourdough_Lib|gene_callers_id:1305	sp|P0CZ32|OPPF_STRP3	64.356	303	108	0	8	310	5	307	6.04e-147	418.0	sp|P0CZ32|OPPF_STRP3 Oligopeptide transport ATP-binding protein OppF OS=Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466 GN=oppF PE=3 SV=1	P2505_Sourdough_Lib
00001175|gene_cluster:GC_00004455|genome_name:P2505_Sourdough_Lib|gene_callers_id:1305	sp|P0A2V6|OPPF_STRP1	64.356	303	108	0	8	310	5	307	6.04e-147	418.0	sp|P0A2V6|OPPF_STRP1 Oligopeptide transport ATP-binding protein OppF OS=Streptococcus pyogenes serotype M1 OX=301447 GN=oppF PE=3 SV=1	P2505_Sourdough_Lib
00001181|gene_cluster:GC_00004156|genome_name:P2505_Sourdough_Lib|gene_callers_id:1629	sp|P37490|YYBN_BACSU	40.845	142	73	7	2	137	8	144	3.16e-18	78.6	sp|P37490|YYBN_BACSU Uncharacterized protein YybN OS=Bacillus subtilis (strain 168) OX=224308 GN=yybN PE=4 SV=1	P2505_Sourdough_Lib
