query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|P0DA33|CITX_STRPQ	29.444	180	115	3	2	175	1	174	5.6599999999999994e-24	96.3	sp|P0DA33|CITX_STRPQ Probable apo-citrate lyase phosphoribosyl-dephospho-CoA transferase OS=Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567 GN=citX PE=3 SV=1	Reference
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|P0DA32|CITX_STRP3	29.444	180	115	3	2	175	1	174	5.6599999999999994e-24	96.3	sp|P0DA32|CITX_STRP3 Probable apo-citrate lyase phosphoribosyl-dephospho-CoA transferase OS=Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466 GN=citX PE=3 SV=1	Reference
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|P27155|XYLB_STAXY	27.755	490	339	8	4	487	3	483	1.7999999999999997e-61	212.0	sp|P27155|XYLB_STAXY Xylulose kinase OS=Staphylococcus xylosus OX=1288 GN=xylB PE=3 SV=1	Reference
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|P39211|XYLB_BACSU	28.144	501	336	13	3	492	2	489	3.88e-61	211.0	sp|P39211|XYLB_BACSU Xylulose kinase OS=Bacillus subtilis (strain 168) OX=224308 GN=xylB PE=3 SV=2	Reference
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|P35850|XYLB_LEVBR	27.745	501	338	10	1	490	1	488	1.91e-57	201.0	sp|P35850|XYLB_LEVBR Xylulose kinase OS=Levilactobacillus brevis OX=1580 GN=xylB PE=2 SV=2	Reference
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|Q8CR47|XYLB_STAES	27.47	506	343	10	5	501	6	496	1.59e-56	199.0	sp|Q8CR47|XYLB_STAES Xylulose kinase OS=Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280 GN=xylB PE=3 SV=1	Reference
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|Q5HL88|XYLB_STAEQ	27.273	506	344	10	5	501	6	496	1.89e-55	196.0	sp|Q5HL88|XYLB_STAEQ Xylulose kinase OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=xylB PE=3 SV=1	Reference
00000847|gene_cluster_GC_00003904|genome_name_Reference|gene_callers_id_1547	sp|I2C645|THSA_BACAY	37.743	257	149	5	25	278	43	291	2.43e-44	155.0	sp|I2C645|THSA_BACAY Thoeris protein ThsA OS=Bacillus amyloliquefaciens (strain Y2) OX=1155777 GN=thsA PE=1 SV=1	Reference
00000873|gene_cluster_GC_00003727|genome_name_Reference|gene_callers_id_2041	sp|Q834L8|EUTC_ENTFA	62.951	305	109	2	1	303	1	303	7.73e-135	387.0	sp|Q834L8|EUTC_ENTFA Ethanolamine ammonia-lyase small subunit OS=Enterococcus faecalis (strain ATCC 700802 / V583) OX=226185 GN=eutC PE=3 SV=1	Reference
00000873|gene_cluster_GC_00003727|genome_name_Reference|gene_callers_id_2041	sp|Q92CN1|EUTC_LISIN	61.667	300	108	3	1	300	1	293	2.91e-129	372.0	sp|Q92CN1|EUTC_LISIN Ethanolamine ammonia-lyase small subunit OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=eutC PE=3 SV=1	Reference
00000873|gene_cluster_GC_00003727|genome_name_Reference|gene_callers_id_2041	sp|B8DC56|EUTC_LISMH	61.667	300	108	3	1	300	1	293	4.7700000000000003e-129	372.0	sp|B8DC56|EUTC_LISMH Ethanolamine ammonia-lyase small subunit OS=Listeria monocytogenes serotype 4a (strain HCC23) OX=552536 GN=eutC PE=3 SV=1	Reference
00000873|gene_cluster_GC_00003727|genome_name_Reference|gene_callers_id_2041	sp|Q720Q2|EUTC_LISMF	61.333	300	109	3	1	300	1	293	7.540000000000001e-129	371.0	sp|Q720Q2|EUTC_LISMF Ethanolamine ammonia-lyase small subunit OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=eutC PE=3 SV=1	Reference
00000873|gene_cluster_GC_00003727|genome_name_Reference|gene_callers_id_2041	sp|C1L282|EUTC_LISMC	61.333	300	109	3	1	300	1	293	7.540000000000001e-129	371.0	sp|C1L282|EUTC_LISMC Ethanolamine ammonia-lyase small subunit OS=Listeria monocytogenes serotype 4b (strain CLIP80459) OX=568819 GN=eutC PE=3 SV=1	Reference
00000892|gene_cluster_GC_00003843|genome_name_Reference|gene_callers_id_1210	sp|P11551|FUCP_ECOLI	32.634	429	275	7	13	436	10	429	1.3599999999999999e-67	225.0	sp|P11551|FUCP_ECOLI L-fucose-proton symporter OS=Escherichia coli (strain K12) OX=83333 GN=fucP PE=1 SV=3	Reference
00000892|gene_cluster_GC_00003843|genome_name_Reference|gene_callers_id_1210	sp|P44776|FUCP_HAEIN	31.69	426	261	11	29	438	11	422	9.939999999999999e-48	172.0	sp|P44776|FUCP_HAEIN L-fucose-proton symporter OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=fucP PE=3 SV=1	Reference
00000892|gene_cluster_GC_00003843|genome_name_Reference|gene_callers_id_1210	sp|P0C105|GLUP_BRUAB	31.387	411	237	11	35	437	28	401	1.2399999999999998e-42	158.0	sp|P0C105|GLUP_BRUAB Glucose/galactose transporter OS=Brucella abortus biovar 1 (strain 9-941) OX=262698 GN=gluP PE=3 SV=1	Reference
00000892|gene_cluster_GC_00003843|genome_name_Reference|gene_callers_id_1210	sp|Q2YIJ8|GLUP_BRUA2	31.387	411	237	11	35	437	28	401	1.2399999999999998e-42	158.0	sp|Q2YIJ8|GLUP_BRUA2 Glucose/galactose transporter OS=Brucella abortus (strain 2308) OX=359391 GN=gluP PE=3 SV=1	Reference
00000892|gene_cluster_GC_00003843|genome_name_Reference|gene_callers_id_1210	sp|Q8YB48|GLUP_BRUME	31.144	411	238	11	35	437	28	401	4.769999999999999e-41	154.0	sp|Q8YB48|GLUP_BRUME Glucose/galactose transporter OS=Brucella melitensis biotype 1 (strain ATCC 23456 / CCUG 17765 / NCTC 10094 / 16M) OX=224914 GN=gluP PE=3 SV=1	Reference
00000899|gene_cluster_GC_00003624|genome_name_Reference|gene_callers_id_2035	sp|Q834M4|PDUL_ENTFA	54.245	212	94	2	1	210	1	211	1.1000000000000001e-79	239.0	sp|Q834M4|PDUL_ENTFA Phosphate propanoyltransferase OS=Enterococcus faecalis (strain ATCC 700802 / V583) OX=226185 GN=pduL PE=3 SV=1	Reference
00000899|gene_cluster_GC_00003624|genome_name_Reference|gene_callers_id_2035	sp|Q8Y7T9|PDUL_LISMO	53.365	208	92	2	8	211	3	209	1.94e-74	226.0	sp|Q8Y7T9|PDUL_LISMO Phosphate propanoyltransferase OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=pduL PE=3 SV=1	Reference
00000899|gene_cluster_GC_00003624|genome_name_Reference|gene_callers_id_2035	sp|Q187N2|PDUL_CLOD6	50.244	205	101	1	7	211	5	208	1.8500000000000002e-71	219.0	sp|Q187N2|PDUL_CLOD6 Phosphate propanoyltransferase OS=Clostridioides difficile (strain 630) OX=272563 GN=pduL PE=3 SV=1	Reference
00000899|gene_cluster_GC_00003624|genome_name_Reference|gene_callers_id_2035	sp|C7NCT6|PDUL_LEPBD	51.961	204	96	2	7	210	10	211	5.39e-71	218.0	sp|C7NCT6|PDUL_LEPBD Phosphate propanoyltransferase OS=Leptotrichia buccalis (strain ATCC 14201 / DSM 1135 / JCM 12969 / NCTC 10249 / C-1013-b) OX=523794 GN=pduL PE=3 SV=1	Reference
00000899|gene_cluster_GC_00003624|genome_name_Reference|gene_callers_id_2035	sp|D1AFM9|PDUL_SEBTE	47.596	208	106	2	6	211	5	211	1.9999999999999997e-68	211.0	sp|D1AFM9|PDUL_SEBTE Phosphate propanoyltransferase OS=Sebaldella termitidis (strain ATCC 33386 / NCTC 11300) OX=526218 GN=pduL PE=3 SV=1	Reference
00000904|gene_cluster_GC_00003255|genome_name_Reference|gene_callers_id_2032	sp|A0A0H3GFN0|EUTH_LISM4	68.633	373	117	0	1	373	1	373	0.0	525.0	sp|A0A0H3GFN0|EUTH_LISM4 Probable ethanolamine permease EutH OS=Listeria monocytogenes serotype 1/2a (strain 10403S) OX=393133 GN=eutH PE=3 SV=1	Reference
00000904|gene_cluster_GC_00003255|genome_name_Reference|gene_callers_id_2032	sp|P54957|YXER_BACSU	51.515	363	176	0	1	363	1	363	4.08e-128	375.0	sp|P54957|YXER_BACSU Uncharacterized protein YxeR OS=Bacillus subtilis (strain 168) OX=224308 GN=yxeR PE=3 SV=1	Reference
00000904|gene_cluster_GC_00003255|genome_name_Reference|gene_callers_id_2032	sp|P76552|EUTH_ECOLI	50.617	405	162	6	1	367	1	405	2.14e-124	367.0	sp|P76552|EUTH_ECOLI Probable ethanolamine permease EutH OS=Escherichia coli (strain K12) OX=83333 GN=eutH PE=3 SV=1	Reference
00000904|gene_cluster_GC_00003255|genome_name_Reference|gene_callers_id_2032	sp|P41796|EUTH_SALTY	50.245	408	165	6	1	370	1	408	5.05e-124	366.0	sp|P41796|EUTH_SALTY Probable ethanolamine permease EutH OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=eutH PE=2 SV=3	Reference
00000917|gene_cluster_GC_00003625|genome_name_Reference|gene_callers_id_2040	sp|Q8XLZ0|EUTL_CLOPE	69.626	214	65	0	1	214	1	214	1.57e-97	285.0	sp|Q8XLZ0|EUTL_CLOPE Bacterial microcompartment shell protein EutL OS=Clostridium perfringens (strain 13 / Type A) OX=195102 GN=eutL PE=1 SV=1	Reference
00000917|gene_cluster_GC_00003625|genome_name_Reference|gene_callers_id_2040	sp|P76541|EUTL_ECOLI	58.373	209	87	0	6	214	7	215	1.1199999999999999e-82	248.0	sp|P76541|EUTL_ECOLI Bacterial microcompartment shell protein EutL OS=Escherichia coli (strain K12) OX=83333 GN=eutL PE=1 SV=1	Reference
00000917|gene_cluster_GC_00003625|genome_name_Reference|gene_callers_id_2040	sp|P0A1C9|EUTL_SALTY	57.895	209	88	0	6	214	7	215	1.36e-81	245.0	sp|P0A1C9|EUTL_SALTY Bacterial microcompartment shell protein EutL OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=eutL PE=1 SV=1	Reference
00000917|gene_cluster_GC_00003625|genome_name_Reference|gene_callers_id_2040	sp|P0A1D0|EUTL_SALTI	57.895	209	88	0	6	214	7	215	1.36e-81	245.0	sp|P0A1D0|EUTL_SALTI Bacterial microcompartment shell protein EutL OS=Salmonella typhi OX=90370 GN=eutL PE=3 SV=1	Reference
00000917|gene_cluster_GC_00003625|genome_name_Reference|gene_callers_id_2040	sp|B1VB63|PDUB_CITFR	26.857	175	114	5	15	184	60	225	1.2e-05	48.5	sp|B1VB63|PDUB_CITFR Bacterial microcompartment shell protein PduB OS=Citrobacter freundii OX=546 GN=pduB PE=1 SV=1	Reference
00000926|gene_cluster_GC_00003976|genome_name_Reference|gene_callers_id_2047	sp|O34899|PDUO_BACSU	49.198	187	91	3	1	185	1	185	1.86e-55	176.0	sp|O34899|PDUO_BACSU Corrinoid adenosyltransferase OS=Bacillus subtilis (strain 168) OX=224308 GN=yvqK PE=1 SV=2	Reference
00000926|gene_cluster_GC_00003976|genome_name_Reference|gene_callers_id_2047	sp|Q1LJ80|ATR_CUPMC	40.719	167	94	2	2	168	7	168	4.71e-32	117.0	sp|Q1LJ80|ATR_CUPMC Cobalamin adenosyltransferase OS=Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) OX=266264 GN=cobO PE=1 SV=1	Reference
00000926|gene_cluster_GC_00003976|genome_name_Reference|gene_callers_id_2047	sp|Q58D49|MMAB_BOVIN	34.973	183	114	1	2	179	51	233	5.86e-31	115.0	sp|Q58D49|MMAB_BOVIN Corrinoid adenosyltransferase MMAB OS=Bos taurus OX=9913 GN=MMAB PE=1 SV=1	Reference
00000926|gene_cluster_GC_00003976|genome_name_Reference|gene_callers_id_2047	sp|P53523|PDUO_MYCLE	36.813	182	92	5	2	168	7	180	8.39e-28	106.0	sp|P53523|PDUO_MYCLE Corrinoid adenosyltransferase OS=Mycobacterium leprae (strain TN) OX=272631 GN=ML1149 PE=3 SV=1	Reference
00000926|gene_cluster_GC_00003976|genome_name_Reference|gene_callers_id_2047	sp|P45515|ATR_CITFR	36.527	167	102	2	2	166	3	167	1.8000000000000003e-27	104.0	sp|P45515|ATR_CITFR Corrinoid adenosyltransferase OS=Citrobacter freundii OX=546 PE=3 SV=1	Reference
00000927|gene_cluster_GC_00004137|genome_name_Reference|gene_callers_id_2046	sp|B1VB76|PDUQ_CITFR	43.421	380	199	6	36	411	1	368	2.58e-99	303.0	sp|B1VB76|PDUQ_CITFR 1-propanol dehydrogenase PduQ OS=Citrobacter freundii OX=546 GN=pduQ PE=3 SV=1	Reference
00000927|gene_cluster_GC_00004137|genome_name_Reference|gene_callers_id_2046	sp|Q9XDN0|PDUQ_SALTY	42.246	374	202	4	41	411	6	368	1.2e-93	289.0	sp|Q9XDN0|PDUQ_SALTY 1-propanol dehydrogenase PduQ OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=pduQ PE=1 SV=1	Reference
00000927|gene_cluster_GC_00004137|genome_name_Reference|gene_callers_id_2046	sp|A0A0H2URT2|ADHE_STRPN	36.451	417	231	7	30	413	457	872	5.8e-82	272.0	sp|A0A0H2URT2|ADHE_STRPN Aldehyde-alcohol dehydrogenase OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=adhE PE=3 SV=1	Reference
00000927|gene_cluster_GC_00004137|genome_name_Reference|gene_callers_id_2046	sp|A0A0H2ZM56|ADHE_STRP2	36.451	417	231	7	30	413	457	872	6.11e-82	272.0	sp|A0A0H2ZM56|ADHE_STRP2 Aldehyde-alcohol dehydrogenase OS=Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466) OX=373153 GN=adhE PE=1 SV=1	Reference
00000927|gene_cluster_GC_00004137|genome_name_Reference|gene_callers_id_2046	sp|Q24803|ADH2_ENTH1	38.462	390	208	7	52	413	481	866	2.1100000000000002e-79	265.0	sp|Q24803|ADH2_ENTH1 Aldehyde-alcohol dehydrogenase 2 OS=Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM) OX=294381 GN=ADH2 PE=1 SV=2	Reference
